stockSymbol|best1Bid|best1BidVol|best2Bid|best2BidVol|best3Bid|best3BidVol|best4Bid|best4BidVol|best5Bid|best5BidVol|best6Bid|best6BidVol|best7Bid|best7BidVol|best8Bid|best8BidVol|best9Bid|best9BidVol|best10Bid|best10BidVol|best1Offer|best1OfferVol|best2Offer|best2OfferVol|best3Offer|best3OfferVol|best4Offer|best4OfferVol|best5Offer|best5OfferVol|best6Offer|best6OfferVol|best7Offer|best7OfferVol|best8Offer|best8OfferVol|best9Offer|best9OfferVol|best10Offer|best10OfferVol|matchedPrice|matchedVolume|highest|exchange|lowest|avgPrice|buyForeignQtty|buyForeignValue|sellForeignQtty|sellForeignValue|priceChange|priceChangePercent|nmTotalTradedQty|nmTotalTradedValue|currentBidQty|currentOfferQty|openInterest|ceiling|floor|refPrice|maturityDate|session|caStatus|remainForeignQtty|stockType|tradingStatus|lastTradingDate|coveredWarrantType|underlyingSymbol|exercisePrice|listedShare|issuerName|issueDate|openPrice|lastMatchedPrice|prevINAV|iNAV|iNAVChange|iNAVChangePercent|iIndex|maturityTime|ptBestBidPrice|ptBestBidQtty|ptTotalBidQtty|ptBestOfferPrice|ptBestOfferQtty|ptMatchQtty|ptMatchPrice|ptMaxPrice|ptMaxQtty|ptMinPrice|ptMinQtty|ptTotalTradedQtty|ptTotalTradedValue|f1|f2|f3|f4|f5|lastTradedTime
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2718500||2423396||||||||""||||""|""|""|1777411412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651865862|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2718500||2424096||||||||""||||""|""|""|1777411412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651868881|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2718500||2424696||||||||""||||""|""|""|1777411412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651903998|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2718500||2427696||||||||""||||""|""|""|1777411412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651919474|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2718500||2428896||||||||""||||""|""|""|1777411412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651925663|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2718500||2429196||||||||""||||""|""|""|1777411412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651937264|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2718500||2429396||||||||""||||""|""|""|1777411412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651937837|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2718500||2429896||||||||""||||""|""|""|1777411412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651937842|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2718500||2429796||||||||""||||""|""|""|1777411412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651937842|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2718500||2429896||||||||""||||""|""|""|1777410412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651942538|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2719500||2429896||||||||""||||""|""|""|1777410412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651942549|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2720500||2429896||||||||""||||""|""|""|1777410412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651943686|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2720500||2429896||||||||""||||""|""|""|1777409412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651943686|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2720500||2429896||||||||""||||""|""|""|1777408412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651943687|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2720500||2429896||||||||""||||""|""|""|1777407912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651943687|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2721500||2429896||||||||""||||""|""|""|1777407912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651943754|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2722000||2429896||||||||""||||""|""|""|1777407912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651943916|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2722000||2429896||||||||""||||""|""|""|1777407312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651943920|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2722600||2429896||||||||""||||""|""|""|1777407312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651943989|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2722600||2429896||||||||""||||""|""|""|1777406912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651944794|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2723000||2429896||||||||""||||""|""|""|1777406912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651944794|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2723000||2431296||||||||""||||""|""|""|1777406912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651951563|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2724000||2431296||||||||""||||""|""|""|1777405912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651957442|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2725000||2431296||||||||""||||""|""|""|1777405912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651964314|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2725000||2431296||||||||""||||""|""|""|1777404912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651964315|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2725000||2431996||||||||""||||""|""|""|1777404912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651972833|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2725000||2434996||||||||""||||""|""|""|1777404912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651973389|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2726000||2434996||||||||""||||""|""|""|1777404912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651987671|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2726000||2434996||||||||""||||""|""|""|1777403912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651987675|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2726000||2436296||||||||""||||""|""|""|1777403912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743651993175|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2726000||2436996||||||||""||||""|""|""|1777403912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652006931|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2726000||2439996||||||||""||||""|""|""|1777403912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652025478|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2726000||2440596||||||||""||||""|""|""|1777403912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652041513|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2726000||2440596||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652041798|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2440596||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652041799|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2441896||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652068440|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2442596||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652074912|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2444496||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652079033|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2444696||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652079035|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2445196||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652079036|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2445596||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652079037|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2446296||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652100387|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2446496||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652100390|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2446596||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652100391|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2446796||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652100392|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2447496||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652110002|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2448796||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652111845|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2450096||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652111882|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2456196||||||||""||||""|""|""|1777402912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652126665|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2727000||2456196||||||||""||||""|""|""|1777401912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652129348|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2728000||2456196||||||||""||||""|""|""|1777401912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652129350|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2728000||2456196||||||||""||||""|""|""|1777400912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652129406|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2729000||2456196||||||||""||||""|""|""|1777400912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652129428|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2731000||2456196||||||||""||||""|""|""|1777398912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652129492|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2731000||2459196||||||||""||||""|""|""|1777398912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652132460|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2731000||2460496||||||||""||||""|""|""|1777398912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652147183|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2731000||2460496||||||||""||||""|""|""|1777397912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652148788|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2732000||2460496||||||||""||||""|""|""|1777397912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652149026|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2732000||2460496||||||||""||||""|""|""|1777396912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652175819|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2733000||2460496||||||||""||||""|""|""|1777396912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652175819|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2733000||2461796||||||||""||||""|""|""|1777396912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652185559|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2734000||2461796||||||||""||||""|""|""|1777396912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652187166|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2734000||2461796||||||||""||||""|""|""|1777395912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652187428|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2735000||2461796||||||||""||||""|""|""|1777395912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652202863|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2735000||2461796||||||||""||||""|""|""|1777394912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652202865|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2735000||2463096||||||||""||||""|""|""|1777394912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652224651|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2735000||2463096||||||||""||||""|""|""|1777393912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652229854|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2736000||2463096||||||||""||||""|""|""|1777393912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652229913|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2736000||2463096||||||||""||||""|""|""|1777393812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652250476|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2736100||2463096||||||||""||||""|""|""|1777393812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652250476|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2736100||2464296||||||||""||||""|""|""|1777393812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652273971|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2736100||2467296||||||||""||||""|""|""|1777393812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652280194|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2736100||2467496||||||||""||||""|""|""|1777393812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652302506|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2736100||2468596||||||||""||||""|""|""|1777393812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652302508|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2737100||2468596||||||||""||||""|""|""|1777392812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652305924|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2737100||2468596||||||||""||||""|""|""|1777391812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652306078|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2738100||2468596||||||||""||||""|""|""|1777391812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652306079|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2738100||2468596||||||||""||||""|""|""|1777390812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652309732|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2739100||2468596||||||||""||||""|""|""|1777390812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652309732|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2739100||2469296||||||||""||||""|""|""|1777390812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652314874|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2739100||2469996||||||||""||||""|""|""|1777390812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652314878|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2739100||2469996||||||||""||||""|""|""|1777389812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652336744|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2740100||2469996||||||||""||||""|""|""|1777389812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652336745|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2740100||2470896||||||||""||||""|""|""|1777389812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652354023|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2740100||2470996||||||||""||||""|""|""|1777389812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652354259|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2740100||2471296||||||||""||||""|""|""|1777389812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652354260|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2740100||2471296||||||||""||||""|""|""|1777388912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652364727|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2740100||2471296||||||||""||||""|""|""|1777388812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652364966|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2741000||2471296||||||||""||||""|""|""|1777388812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652364966|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2741100||2471296||||||||""||||""|""|""|1777388812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652364971|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2741100||2471296||||||||""||||""|""|""|1777387812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652390756|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2742100||2471296||||||||""||||""|""|""|1777387812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652390756|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2742100||2472596||||||||""||||""|""|""|1777387812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652393281|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2765800||2472596||||||||""||||""|""|""|1777332812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652397603|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2770800||2472596||||||||""||||""|""|""|1777332812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652397606|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2771600||2472596||||||||""||||""|""|""|1777332812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652397607|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2771700||2472596||||||||""||||""|""|""|1777332812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652397607|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2793700||2472596||||||||""||||""|""|""|1777332812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652397608|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2796700||2472596||||||||""||||""|""|""|1777332812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652397608|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2797100||2472596||||||||""||||""|""|""|1777332812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652397608|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2806100||2472596||||||||""||||""|""|""|1777332812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652397608|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2806100||2472596||||||||""||||""|""|""|1777323812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652397609|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2806100||2472896||||||||""||||""|""|""|1777323812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652398998|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2806100||2472896||||||||""||||""|""|""|1777320412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652406342|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2809500||2472896||||||||""||||""|""|""|1777320412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652406342|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2809500||2472896||||||||""||||""|""|""|1777316912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652415428|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2813000||2472896||||||||""||||""|""|""|1777316912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652415428|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2813000||2472896||||||||""||||""|""|""|1777313512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652417052|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2816400||2472896||||||||""||||""|""|""|1777313512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652417052|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2817400||2472896||||||||""||||""|""|""|1777313512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652417052|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2817400||2472896||||||||""||||""|""|""|1777312512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652417052|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2817400||2472896||||||||""||||""|""|""|1777311512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652417850|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2818400||2472896||||||||""||||""|""|""|1777311512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652417850|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2818400||2472996||||||||""||||""|""|""|1777311512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652426660|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2818400||2476996||||||||""||||""|""|""|1777311512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652426860|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2818400||2477996||||||||""||||""|""|""|1777311512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652426863|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2818400||2478996||||||||""||||""|""|""|1777311512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652426864|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2818400||2480296||||||||""||||""|""|""|1777311512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652432086|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2818400||2481496||||||||""||||""|""|""|1777311512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652447878|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2818400||2481496||||||||""||||""|""|""|1777310512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652452730|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2819400||2481496||||||||""||||""|""|""|1777310512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652452738|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2819400||2482796||||||||""||||""|""|""|1777310512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652470928|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2819400||2482796||||||||""||||""|""|""|1777309512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652472032|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2820400||2482796||||||||""||||""|""|""|1777309512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652472033|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2820400||2495796||||||||""||||""|""|""|1777309512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652509024|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2820400||2497096||||||||""||||""|""|""|1777309512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652510135|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2821400||2497096||||||||""||||""|""|""|1777308512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652537626|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2821400||2498396||||||||""||||""|""|""|1777308512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652548950|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2821400||2498396||||||||""||||""|""|""|1777307612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652551942|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2821400||2509596||||||||""||||""|""|""|1777307612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652551942|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2822300||2510496||||||||""||||""|""|""|1777307612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652551944|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2822300||2511396||||||||""||||""|""|""|1777307612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652551945|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2822300||2512696||||||||""||||""|""|""|1777307612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652576681|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2822300||2512696||||||||""||||""|""|""|1777306612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652587225|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2823300||2512696||||||||""||||""|""|""|1777306612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652587228|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2823300||2513996||||||||""||||""|""|""|1777306612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652589124|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2823800||2513996||||||||""||||""|""|""|1777306612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652605745|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2824300||2513996||||||||""||||""|""|""|1777306612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652605991|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2824300||2513996||||||||""||||""|""|""|1777306112|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652605995|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2824300||2513996||||||||""||||""|""|""|1777305612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652605995|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2824300||2513996||||||||""||||""|""|""|1777304612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652612151|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2825300||2513996||||||||""||||""|""|""|1777304612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652612175|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2825300||2514596||||||||""||||""|""|""|1777304612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652621038|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2825300||2514696||||||||""||||""|""|""|1777304612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652628357|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2825300||2515896||||||||""||||""|""|""|1777304612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652628357|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2826300||2515896||||||||""||||""|""|""|1777304612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652632053|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2826300||2515896||||||||""||||""|""|""|1777303612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743652632056|||||
